Review,label,confidence
2 gün içinde geldi ve sesi çok az denecek kadar var rahatsız etmiyor hemde şık duruyor,2,2
sağlam ve hızlı geldi ilk defa kullanacam tavsiye üzerine aldım,1,1
İdare eder ürün,1,2
yiyenime hediye olarak aldım gayet güzel ürün severek kullanıyor,2,3
cevap anahtari i yanlis bunun disinda fena degil,1,2
Beyaz tenli olmama rağmen asla koyu göstermedi bayıldım yapısına kolay emiliyor cildim kuru ama hiç topaklanmadı bundan sonra favori güneş kremim indirim kovalıDevamını Oku,2,3
Asla beklediğim gibi değildi sleepy kalitesine yakışan bir ürün olduğunu düşünmüyorum yapraklar çok ince bir daha alırmıyım sanmıyorum,0,3
Deneyip güncelleyeceğiz kargo hızlıydı,1,2
Kablolular kadar guclu hava vermiyo. Bu sebeplede icindeki sivisinin bitmesini daha uzun sure bekliyoruz. Ama ilaci koydum denedim ise yariyo tabikide,2,2
deneme aşamasındayim bakicaz,1,2
"7 numara istemisdik 8 göndermiş ler.
İdare eder Allahdan gönderdiler",1,2
Çok güzel tak çık diğer renkleri de aldım,2,3
Çok ince geldi beğenmedim,0,2
Güzel bi seri tavsiye üzerine aldım,2,3
Kalıbı çok küçük. 1.58 boy 50 kilo s beden dar geldi. Alacaklar 2 beden büyük alabilir. Ürün kalitesi de çok iyi değildi. iade ettim.,0,3
Ürünler geldi güzel beğendim,1,1
Arkadasıma hediye olarakta alfım mükemmel cok rahat,2,3
60 kiloyum s beden aldim salas guzel,1,2
Prizde kalınca ısınma yapıyor. Ütü gibi aletleri taşımaz. O yüzden watt ı yüksek olanları tercih edin.,1,2
Ürünü yıkadıktan sonra kumaşın üstündeki  deformeleri gördüm. Maalesef kalitesi çok kötü.,0,3
Ürünleri cihaza taktım 1 dakika sonra 3 nolu filtre patladı hem de büyük bir gürültü ile,0,3
yıllardır arayıp bulamadığım iç çamaşırı harika tam beden aldim yıkadım kurutucuya bile attim çekmesi 1 cm falan oldu ama sorun değil zaten esnek kumaş yüksek bDevamını Oku,2,3
çok tatlı bir çanta tam bir kurtarıcı,2,3
Üzücü. Amaç temizlik ama pislik içindeler ve hepsi akmış.,0,3
"İç gösteriyor, dar kalıp, deseni solmaya müsait ama yine de tatlış. Bu kışı geçiririz",1,1
Ürün bildirilen kısa süre içinde elime ulaştı. Soru bankasında 2025 TYT matematik soruları yoktur. Ayrıca kitap içi karekodlarla soru bankası sayfaları açılmıyoDevamını Oku,1,2
fenomen şişirmesi bi ürün,0,3
"Ürünün kokusu güzel ancak diğer yorumlarda belirtildiği gibi kalıcılık yok denecek kadar az ,sıkıp dışarı çıkmamla koku kayboluyor resmen ,hiç tavsiye etmem sizde diğer yorumlara aldanıp almayın .",0,2
Hiç memnun kalmadım,0,3
simdi geldi çok güzel beş yıldızı sinboya veriyom hızlı kargo paketlemeye bayıldım 👏👏👏👏👏👏👏👏👏,2,3
Ürünü uzun zamandır takip ediyordum bebeğim 2.5 yaşında inşallah severek kullanır,0,3
Ürün elime kötü ulaştı fakat satıcı telafi etti. Hoş küpeler,1,1
Sakın almayın. Başta çok sağlam görünüyor. Ancak o kadar az ve özenli kullanmamıza rağmen 6 ay  geçmeden sağdan soldan dökülmeler soyulmalar başladı. Yorum yapanlar kullandıktan sonra yorumlarını güncellesinler lütfen. Firmaya sorunu bildirmeme rağmen yardımcı olunmadı.,0,3
Vida kısımları çatlak geldi malesef ve yüzde büyük duruyor onun haricinde kullanışlı modelini begendim .,0,2
würt gibi yüksek basınçlı değil. köpük formunda. sıktıktan sonra bezle silmelisiniz. yağ kalıntılarını temizliyor ama uğraştırıyor.,1,2
Ürün fiyatına göre gayet güzel. Renkleri de toprak tonları. Teşekkürler.,2,3
Arkadaşıma hediye olarak aldım kokusuna bayıldı 😍 en kısa zamanda yine alcam mükemmel ❤️👌,2,3
2 dir alıyorum çok memnun kaldım yeğenlerime hediye aldım çok beğendiler almanızı tavsiye ederim 🫶🏼 gayet kaliteli bir ürün,2,3
166 boy 83 kg 24 haftalık hamileyim 3 Xl aldım tam oldu ilerki aylarda olmaz kesinlikle ben hastane için aldım doğumdan sonra rahat olur ürünün kumaşı ince bunuDevamını Oku,1,2
Flaş indirimde yakaladım daha öbürü bitmeden stok yaptım harika bir ürün severek kullanıyorum 🤩🤩b,2,3
Günlük kullanım için iyi,1,1
"İlk zamanlar iyiydi, güzel kullanıyorduk sonradan hepsi koptu 😔",1,1
Çok sert anında kuruyor sabitliyor şekil veremedim bir türlü,0,3
Pantolon cok guzel fakat pacasinin biri digerinden uzun o yuzden iade edip yeniden alacağım,1,2
İlk sürdüğünüzde nemlendiriyor gibi oluyor fakat sonrasında daha fazla kurutuyor malesef,0,3
Satıcı farklı renk göndermiş mavi istesem o renkten sipariş veririm ya,0,2
"Çok güzel bir ürün ama 1 beden büyük almalısınız çok dar kalıp, küçük geldiği için iade ediyorum bir beden büyük sipariş verdim",0,3
Alalı daha bir gün olmadı tartılacaktım tuzla buz oldu ağırlığımdan kaynaklı değil 64 kiloyum ayağımın altında parçalandı resmen,0,3
Bu markaya bayılıyorum çok kaliteli çok güzel ürünler,2,3
fiyatına göre gayet iyi begendim,1,1
Siyah takımlar kötü hiç tavsiye etmiyorum bu ürün hep lastik hende rahatlık konusunda çok iyi,2,3
Güzel ama biraz naylon kumaş gibi duruyor,1,1
kurdalesi elime aldigim gibi xikti,1,2
Ürün astarsız ince baya ama bu fiyata iyi güzel duruyor dolabımda yedek kurtarıcı bi parça olarak baya güzel diğer trençler çok pahalı aşırı böyle uygun fiyatlıDevamını Oku,1,1
begenerek kullanıdıgım bır urun ama bır suredır pıyasada bulmakta zorlanıyorum,1,2
Farklı renkler gelmiş,1,2
Küçük güzel bir çanta hoşş,1,1
Metal olmasından dolayı 2 günde eğildi ve çukurluk yaptı. Dolu yağmış kaporta gibi oldu. Fakat kargolama çok iyi,0,2
harika bayıldım çok güzel arkadaşıma hediye aldım çok beğendi,2,3
Çok çok temel bence ilk başlarda çözülmesi gereken bir kitap,2,3
"Ürünüm eksik geldi söyledim kabul edilmedi, geç geliyor eksik geliyor tavsiye etmiyorum",0,3
bu resimdeki rengi istemiştim fakat farklı rengi geldi,0,2
12 tane bu üründen istedim ama siz bana 1 tane kakaolu macun gönderip mesaj atmama ragmen umursamadınız ürünlerimi gönderiniz yoksa şikayetci olacagım elimde 1 tane istemedigim ürünle ben 2400 para verip yanlış 200-300 liralik bi macun gönderildi,0,3
Çok tatlı bi pijama 😻,2,3
ürünü alalı 2 ay oldu hiç bi sorunu yokken şarjı %51'ken kapandı şarja taktım şarj almıyor ve hiç bir türlü açılmadı ne yapabilirim,0,2
Kalıcılığı güzel ama rengi hiç sevmedim,1,1
ürünün askılık kısmı içerden kopmuş astığım zaman tüm astarı çekiliyor,0,2
Tam olarak iki kere kullandıktan sonra bozuldu,0,2
Ürünü denemedim ama xl giyiyorum normalde gözüme çok küçük geldi deneme gereği bile duymadım o kadar küçük 2 beden büyüğü alınsa bile olur gibi 174 boya 84 kg aDevamını Oku,0,3
kaliteli guzel herseyle uyumlu birde minik çantası var,1,1
"Yeni kullanmaya başlayacağım, paketleme özensizdi, faturam kutu içinde yoktu … Kargo hızlıydı",1,2
Sayfa sayısı 1032 değil 32,0,2
rengi güzel ama kumaşını çok begenmedim,1,1
ÇOK İYİ SORULAR VAR ALINMALI,2,3
"Buharı az veriyor,ağır bir ütü",1,2
Kısa bir sürede ulaştı elime satıcıya çok teşekkür ederim,2,3
fiyata göre performans ürünü,2,2
"Ev arkadaşımda iki senedir var ve beğendiğim için aynı satıdıcıdan aynı ürünü aldım ancak bana gönderilen malzeme kötü işçilikten ve özensizlikten dolayı böyle hasarlı geldi. 

Koca masayı iade etmekle uğraşmayacağım gidip demirciye yaptıracağım. eziyetli bir sipariş oldu arayıp tembih etmeden alışverilş yapmayın.",0,2
İlk ve son alışverişimde net gold olan kısımlar farklı tonlarda,0,3
cok güzel bir ürün teşekkür ederim,2,3
Çoook güzel bir ürün,2,3
eh işte guzellikte,1,2
"İlk siparişim de ezik simetrik hatası ve içe göçüklük vardı, tekrqr iade değişim istedim bu süre zarfında ortalama 25 günü geçti fakat yine bekledim, değişim geldi, gelen ayakkabılık bu farklı fakat bunun başka yerlerinde hata var. Ya defolu gönderiyor sürekli yada kargo da eziliyor, sonuç olarak alınmaz değmez.",0,3
ince saçlı olduğum için hiç tutmadı ama güzel tavsiye edilir.,1,1
Bana hitap eden bir koku değilmiş. Rihanna seviyor diye ben de sevecek değilim tabiki. Yapcak bişey hediye vercem artık kokuyu kim beğenirse,1,2
Biz beğendik oğlum sürekli onunla oynamak istiyor dikkatini çekti tavsiye ederim,2,3
Powertec kalitesi biliniyor zaten kullanışlı,2,3
Kararma yapmıyor çok şık,2,2
Open etiketi açık ürün gönderildi. Kargo firması evime getiremedi. gidip şubeden aldım. şubenin adresi bile güncel değildi arayıp öğrendim. Para iadem yapıldı.,0,3
Her zaman auto ftesh alıyorum piyasadaki en güzel ürün diyebilirim bu konuda,2,3
kızım için aldım sivilceleri daha arttı tavsiye etme,1,2
Bunu gönderen depocuya selam olsun yapan ustaya da plaket verilsin. Yorum yapmayı tercih etmem ama hepsiburada istedi. İskelet tamamen yanlış yamuk birleşim noktalarındaki kaynaklar kurarken yanından koptu hayırlı işler diliyorum,0,3
Kumaş kalitesi iyi fena değil dikim önde iki pens yapılmış onların dikim düzgün olmamış,1,1
1 yıl olmadan şarjı ve bataryası çok kötü oldu 1 gün bile sürmüyor hemen şarjı bitiyor,0,3
"iyiydi ,güzel geldi",1,1
çok güzel paketleme güzel yapılmış tşk ederim,2,3
kesinlikle almayın çok büyük ne kargo çok özensizdi ve kirlmişti,0,3
Ürün plastik. Geçme yerleri kırılıyor. Bu paraya değmez inanın...,0,2
Bedenleri standart zaten bu fiyata güzel bir crop,1,1
4 yaşındaki oğlum için aldık severek kullanıyoruz,2,3
Rezil bir şekilde geldi yıpranmış yamulmuş su almış şişmiş iade edecek vaktim yok attım çöpe,0,3
Saçları pek tutmuyor ancak çantama hareket katması için aksesuar olarak kullanıyorum hoş duruyor,1,2
Çok şık bayıldımm,2,3
kararma olmuş beğenmedim geri iade etmeye çalışacağım,0,3
güzel ama çok pantolon astığımizda aşağıya sünüyor,1,1
begendim  sıkı tutuyor,1,2
Yumuşacık kumaşı var güzel yıkanınca çok küçülüyor ona göre alın,2,3
Paketleme güzeldi memnun oldum teşekkürler,2,3
wefood u çok severim her ürürününü de genel olarak beğenirim ama bu olmamış çok yanık gibi sevemedim,0,2
Ürün bedeni sipariş vermiş olduğum bedenden farklı bir şekilde geldi. Etiket ve elbise üzerindeki bedenlerde uyuşmuyor. Bu konuda daha dikkatli olunursa tüketici için daha faydalı olur.,0,3
ürünüm geldi rengi göründüğü gibi canlı değil  beden tam oldu kendi bedeninizi tercih edebilirsiniz,1,2
boyutu ideal pratik kargo da başarılı,2,2
Uygun fiyata geliyor kalitesi güzel,1,1
İyi değil çabuk yıprandı,0,2
çok yaglandiriyor saçı,1,2
Çok rahat bir yıldızı belinin çok yüksek olduğu için kırdım bir beden küçük alın kesinlikle m giyiyorum s aldım çok rahat oldu 👍,2,2
ürün çok güzel çok beğenerek aldım bol giyinmeyi seviyorsanız bir beden büyük almanızı öneririm,2,3
ürün cok güzel çok beğendim. o yüzden 3 rengini aldım.  kendi bedeninizin bir beden büyüğünü tavsiye ederim. çok rahat ve çok kullanışlı.,2,3
göründüğü gibi çok güzel geldi kendi bedeninizi alın..,0,3
Ürün fiyatına göre iyi . Tutma yeri de yırtık,1,1
Büyük bir hevesle aldım ama malesef camlarda iz bıraktı,0,3
Ürün yumuşak rahat. Ancak ilk giymede bollaştı. Normalde ayak numaram küçük onunla alakalı da olabilir... Görüşünüş olarak çok şık,1,2
Ben beğenmedim çok skeerli koku,0,3
"ürün aynı matkap gibi çalışıyor,uzun parçalayıcıyı taktım çalıştıkça parçalayıcının içindeki siyah plastikler aşınarak dökülmeye başladı ve motor bir iki dakikaDevamını Oku",0,3
Beğenmedim 👎 neden derseniz ben omuz çantası derken içi geniş görseldeki gibi birsey bekledim ama çok küçük geldi ve içi leş gibi plastik kokuyordu bir yıldızıDevamını Oku,0,2
büyük geldi beklediğimde ve arkaları ezilmişti ama güzel küpeler,1,1
stok yaparak aldığım bir ürün çok memnunuz,2,3
"Çok beğendim, yumuşacık, beklediğimden güzel çıktı.",2,3
Ürün iş görür seviyesinde çok da sağlam değil tam olarak düz durmuyor,1,1
Güzeldi kardeşime aldım beğendik.,1,1
Tadı cok güzel ama erimiş olarak geldi,1,1
"Bedenler farklı farklı geldi, l aldık s gibi çok özensiz iade",0,3
çok şeker alınnnn,1,2
Görüldüğü gibi hem spor hem şık çok beğendim,2,3
ürün çok güzel tam istediğim gibi geldi,2,3
Sitah tişört güzel duruyor rahat ama 1 yıkamada çekti biraz bol almasam büyük ihtimalle olmayacaktı birazcık alacak kişiler 1 beden büyük alın deneyin sonra yıkayın sizin bedene iner büyük ihtimalle,1,1
Çok güzel. Ama bir kere kullanma sonucu maalesef kırıldı,0,2
"resimden farklı model geldi ve markası da farklıydı. deprem bölgesinde yaşıyoruz, bu zorlukta iade ile ugrasacagiz",0,3
Övüldügü kadar değil,1,2
2 yaşındaki kızım için aldım etkinlikler güzel,2,3
cok esnek degilmis,1,2
kitabı yorumlara bakarak ve sıklıkla gördüğüm için araştırmadan aldım daha başlarındayım lakin bilimsel gerçeklik adı altında verdiği bazı bilgileri araştırıp kDevamını Oku,0,3
Bi beden büyüğünü aldın  kumaşı iyi,1,1
Beş para etmez çok sallanıyor sakın almayın,0,3
çok tatlılar çok hoş duruyor saçta,2,3
yorumlardakine göre beklentim daha yüksekti abartılacak bi şeyi olmadığını düşünüyorum ama iyi,1,1
Gözde tam durmuyor ama fiyatına göre iyi,1,1
aldım ama kullanmak nasip olmadı artık ne zaman kullanırım bilmem guzel,1,2
"Ürün fiyasko, aldım alalı 3-4 kez ya giydim ya giymedim yakası berbat, yaka katlanmıyor bir taraf dik bir taraf yatık şekilde kalıyor. fermuarı çok kötü, çalışmıyor.",0,3
Yani idare eder,1,2
Üründen 3 şişe aldım 1 şişesi bitti.Düzenli kullandım Ama maalesef ne ödem attı nede kilo verdim.Bende hiçbir etkisi olmadı 1 er yemek kaşığı sabah/akşam aç karnına içtim.Hiçbir etkisi olmadı.Tavsiye etmem.,0,3
Düşük kaliteli bu fiyatı haketmiyor.,0,3
Bence bu fiyata alınabilecek en ideal çanta. Tereddüt etmeden alinabilir.,2,3
inanılmaz güzel çok beğendim. erkek arkadaşım için aldım ama kendime de almayı düşünüyorum hem hafif hem de çok şık. hediye için de teşekkür ederim 💙,2,3
resimdeki kadar canlı renkte değil ama yine de fena degil,1,2
Ürün gayet kaliteli ancak paketleme berbat gayet özensiz konulan poşet bantlanmasi eksik yapilmis ucu açık ürün içerken görünüyor ayrıca elle toplanıp buruşturup konmuş,0,3
kitapta bazı yazım yanlışları var onun dışında güzel,1,1
Yapistirici ozelligi normal,1,2
Bence kalıcı değil belirtildiği gibi ve rengi çok kötü yani mor gibi ben buğday tenliyim berbat durdu. Resimde daha farklı duruyor bence.,0,3
Ürün orijinal mı şüphelerim var,0,2
çok güzel bir ürün güvenlidir sayfa teslimatı çok iyi tavsiye ederim paketlemesiy le teslimatiyla harika güvenerek alabilirsiniz,2,3
Hediye olarak toka yollarsınız ne bileyim şeker yollarsınız 2 gözlük aldım hediye bir gözlük daha yollamanız👑👑👑 çok teşekkür ederim paketleme çok özenli teslDevamını Oku,2,3
performans olarak gayet iyi. severek kullanıyorum. saçlarım kalın ve çok. performansını beğendim.,2,3
Çok güzel ve rahat kesinlikle almalısınuz,2,3
fiyata göre iyi,1,1
Paketleme ambalaj  premium 👏👏👏,1,2
beğendim kullanisli,2,3
bozuk ürün gönderdi Trendyol satıcısı iade...,0,3
"Masa tam beklendiği gibi, tam bir f/p ürünü. Çok şık ve sağlam. Ancak 2 yıldızı kargo aşamasında gerçekleşen hasar nedeniyle kırdım. Bu büyüklükte bir mobilyayı iade etmek ciddi bir müşkül, vazgeçip kendim tamir etmeye karar verdim. Kesinlikle köpük veya sünger gibi bir malzemeyle kaplanarak kargolanması gerekiyor. Sürat Kargo pişmanlıktır, reklamın iyisi kötüsü olmaz. Umarım bir daha bu firmayı tercih etmezler.",1,1
ındırımde gorunce aldım kuzenim önerdi,1,2
Ürün güzel ama lekeli geldi iade,0,3
Tam fp ürünü. Bu fiyata gayet şıklar ve kalitesiz görünmüyor.,2,2
Çok rahat bi ürün ve görüntüsü de aşırı şık bir ürün,2,3
Ürünün içerisinden kurulum vidaları çıkmadı iade edeceğim. Boşu boşuna açtım,0,3
Çok yoğun bir yapısı var.ince çizgilere doluyor hiç ama hiç sevmedim👎,0,3
"Malesef ki bebeğim gözüne ilk temas ettiği anda çığlık çığlığa ağlamaya başladı, bebeğimin gözünü yaktı",0,3
ürünü alalı daha bir ay olmadı bozuldu çalışmıyor 15 gün anca kullanmışımdır.,0,3
Kalitesiz dandik birşey. Ama iade ile uğraşmadım kullanıcam artık.,0,3
beton zeminde yırtılıyo hatta çok sert kaydımı spor salonunda bile yırtılıyo,1,2
Çok güzel kararmalara birebir,0,2
çok güzel bir makyaj bazı sürekli kullanıyorum kullanmaya devam edeceğim,2,3
Bu markanın bebek deterjanini da kullaniyorum kizimin camasirlari icin. Bu zamana kadar herhangi bir problem yasamadik. Fakat bu ürünü kullanirken ciddi anlamda ellerimde batma yanma hissi olustu. Buna icerigindeki hangi madde sebep oldu bilemiyorum. Bu yuzden ne yazik ki memnun kalamadim.,0,3
tipki gozuktugu gibi geldi ben yegenime aldim ses kaliteside guzel,2,2
Benim gözlerimi yaktı cildiniz hassas değilse fiyat performansa göre güzel ürün uzun gösteriyor,1,1
"Ürün kesinlikle beklentimi karşılamadı. Kumaş kalitesi çok kötü, lastikleri esnek değil, rahatsız ediyor. Ayrıca beden kalıpları da uyumsuz, normalde giydiğim bedene göre dar geldi, verdiğim paraya değmedi. Kesinlikle tavsiye etmiyorum.",0,3
Satıcı ürünü hızlı kargoya verdi fakat çok dandini baloncukları sönük fazla fazla sararak kurtardık,1,2
ürün çabuk kararıyor,1,2
gerçektende harika güvenerek alabilirsiniz diğer renklerinide almayı düşünüyorum çok iyiydi siyah rengi.💐,2,3
