Review,label,category
Öncelikle hepsi buradaya hızlı teslimat için teşekkürler.Dün akşam aldım bugun elimdeydi.ürüne gelirsek abartıldığı kadar bir kapatıcılığını görmedim. May. age instant ile aynı gibi geldi bana. Göz altlarımın birine uyguladıgımda arasındaki fark ortada tam kapanmış sayılmaz. Bu kdr paraya deger miydi bence degmezdi. Bir daha alır mıyım sanırım almam. Bendeki 327 no biraz acık durdu. Bugday tenlı olup aydınlık dursun istemiyosanız 330 ideal olucaktır.,2,Genel
Duruşu içi paketlenmesi çok iyi,2,Giyim ve Aksesuar
Kutusuz çıktı,1,Genel
"Ürünü kullanma şansım maalesef olamadı. Satıcı ile ilgili bir problem yok, çarşamba akşam sipariş verdim cuma günü klima sağlam şekilde elimdeydi. Fakat yakınımda bulunan klima yetkili servisi benim aldığım bu klima koduna bakmıyormuş, İstanbul/silivri ilçesi bu bölgede bu kodlu klimalarda yetkili olduğu için en erken 20 gün içerisinde gelebiliriz dendi. Tr genelinde klima satışlarında bir artış olduğu için böyle bir durum yaşamıyormuş ama madem yoğunluktan dolayı böyle bir aksama var o zaman klima satışını yapmayacak ilgili marka ya da yetkili servis ağını genişletecek. Klimam takılana kadar ağustos ayı bitmiş olacak dolayısıyla ihtiyacım da kalmayacak gibi görünüyor. O nedenle biraz pişman oldum.",1,Genel
En anlamlı Alışverişim 🙏🏻,2,Elektronik
M beden aldım L beden alınabilir kalıbı dar,1,Giyim ve Aksesuar
Fiyat performans ürünü çok bir şey beklemeyin,1,Genel
"Üründe sıkıntı yok fakat kargolanan berbat, poşete bile koymadan gönderilmiş. Kutu ezik, Allah'tan içindeki ürüne birşey olmamış. Geri göndreecektim fakat açarken video çekmedim. Reddedilir diye göndermedim. İnsan bir kutuya koyup patpata sarar. Bir daha bu firma ile asla",0,Genel
eşime hediye olarak aldım çok güzel çıktı. severek kullaniyor,2,Giyim ve Aksesuar
çok şık aynı görselde ki gibi.,2,Giyim ve Aksesuar
3. kutum çok memnunum,2,Kozmetik
Görünürde küçükler ama kullandıkça esniyor tokalar,1,Giyim ve Aksesuar
3tanesinden de aldım,1,Kozmetik
Camını yollamışlar sadece,0,Genel
Hiç güzel gelmedi vidaları gevşemiş bir şekilde geldi sapları çok kötüydü,0,Giyim ve Aksesuar
çok memnun kaldım makyaj altına kullanmaya bayılıyorum hemen emiliyor ve ciltte ağırlık bırakmıyor,2,Kozmetik
Orjinal değil ve ince gibi dikişleride kötü ve kolları kısa. Iade ettim.,0,Genel
"Çok beğendim, tereddütsüz alabilirsiniz namaz kılmak için çok ideal hatta dışarı giyim olarakta kullanabilirsiniz",2,Giyim ve Aksesuar
hem bu rengini hem de gri rengini aldım güzel,1,Giyim ve Aksesuar
"Şarjlı değil,priz şart.ama iş görüyor",1,Genel
80 cm siparişim 90 cm olarak gönderilmiş ve iki yerinde yamukluk var iade ile uğraşmamak için kendimiz boyunu kısalttık,0,Genel
"Ürün güzel ama son görseldeki parça ters yönlü geldi en üst rafı kuramıyoruz, mağduriyetin giderilmesini talep ediyoruz. Ürünün bazı yerlerinde soyulmalar var ama çok büyük problem değil",1,Genel
Yeni kullanmaya başkadım beklentim büyük,1,Genel
ürünler çok iyi geldi teşekkür ederim,2,Giyim ve Aksesuar
Vantilatör arızalı geldi kumanda pili bile boş...,0,Genel
Çok şık duruyor kendi bedeninizi alabilirsiniz,2,Giyim ve Aksesuar
Oğlumun yaşına uygun ve onunda severek yaptığı etkinlik kitaplarımızın hepsi bu sayfadan şüphesiz alabilirsiniz,2,Kitap / Hobi
Kalınlık olarak gayet iyi ben mekik çekmek için aldım ve gayet güzel iş görüyor şimdilik uzun süreli olurmu bilmiyorum,2,Genel
Sipariş ettikten 12 gün sonra geldi. Hadi onu geçtim parçaları bari eksik gelmeseydi. Montajı yaparken farkettim ki vidaları eksik kurulumu yapamadım. Çok heves ederek aldım ama maalesef yarım yamalak bir alışveriş oldu,0,Genel
Ben yararını gördüm saç uzatmak için almıştım gerçekten etkili🤗,2,Kozmetik
Şarjı en fazla yaklaşık yarım saat dayanmakta olup ilk 5dk hızlı sonra yavaşlamakta. Sonraki günlerde dahada kötüleşti. Taşınabilir şarjda ve prizde iyi çalışmakta. Masada kullanılabilir ayağı var ama ona da kablosu kısa gelmektedir,1,Genel
Çok beğendim çok rahatlar,2,Giyim ve Aksesuar
"Okuduğum kitapları çok nadir yarım bırakırım, bu kitap onlardan biri oldu, büyük bir heyecanla başladım ama maalesef ilerlemiyor ...",0,Genel
çok güzel begnedim,2,Kitap / Hobi
Ürünü 2 hafta önce aldım. Bazı günler fark ettim ki makine çalışmayı bitirmiyor. Mesela son 2 dakika yazıyor ama saatlerce çalışıyor. Malum sitede de çok şikayet var. Farkedemeden aldık. Markaya para vermek gerekiyormuş onu anladık ucuz etin yahnisi..,1,Genel
Deforma bir şekilde geldi,1,Genel
sertlik büyüklük ideal,2,Giyim ve Aksesuar
yeterli alınabilir,1,Giyim ve Aksesuar
İstilalar çatlak ve ahşabı maleşef eğri,0,Genel
hopörleri hemen bozuldu,0,Giyim ve Aksesuar
mükemmel bir ürun tavsiye ederim,2,Elektronik
çok beğendim teşekkür ederim alırken tereddütte kalmıştım dışardan fiyat sorduğumda tanesine 100 TL olan ürün nasıl bu fiyata olur diye düşündüm ama çok memnun Devamını Oku,2,Giyim ve Aksesuar
çok bol duruyordu iade ettim,0,Giyim ve Aksesuar
Çorapları çok beğendik teşekkür ederiz,2,Giyim ve Aksesuar
Renk farklı geldi düğmesi sıkıntılı zor basılıyor doğru düzgün kullanmadım yardımcı olursanız sevinirim kullanılmış gibi sağında solunda sıkıntıları var,1,Genel
çok güzel alın aldırın l beden aldım,2,Giyim ve Aksesuar
gönül rahatlığıyla kullanabilirsiniz,2,Elektronik
"Kapılarımız amerikan kapı diye satın almıştık.. ya bu askı amerikan kapı askısı değil, yada bizim kapılar amerikan kapı değil.. askıyı takınca kapı kapanmadı. Ölcülere bakmadan aldım.. kutusunu da attığım için iade edemiyorum.",1,Genel
Açma kapama düğmesi yok ama olarak iş görüyo.,1,Genel
Ürün biraz kuru çok beğenmedim,0,Genel
Fena değil ama sünecek gibi hali var,2,Giyim ve Aksesuar
Çok beğendim Hızlı kargo teşekkür ederim ☺️,2,Giyim ve Aksesuar
bayıldımmmmmmmmm,2,Giyim ve Aksesuar
En fazla tşört ve gömlek taşıyor. Mont vs asarsanız anında anında devriliyor. Onu bilin alın.,0,Genel
M ALDİM L GELDİ TEŞEKKÜRLER 🙏,1,Giyim ve Aksesuar
2 farklı set almama rağmen görsellerdeki ipten gelmedi. Kargo eksikti haricen oyalanmak ve hediyelik gibi kavramlar için yeterli,1,Genel
güzel bir ürün. hediye için teşekkürler,2,Giyim ve Aksesuar
Muhteşem bir kalitesi var alın aldırın o kadar,2,Elektronik
rengi beklediğim gibi değil yanı,1,Elektronik
"Aşırı rahat, sadece bedeni biraz bol ona göre sipariş verebilirsiniz",2,Giyim ve Aksesuar
ablamla ortak kullanmak için aldık bayıldık. o kadar guzelki yapısı.,2,Kozmetik
Kaliteli ürün. Fiyat/performans.. 4 rengini aldım.. kocam bey çok beğendi.,2,Giyim ve Aksesuar
kızım için aldım idare eder kalitesi,2,Giyim ve Aksesuar
Ürünü aldığınızda direksiyonun eğim verilince dönüp dönmediğini ev içerisinde kontrol ediniz dönmüyorsa iade ediniz satıcı ile irtibat kurulamıyor otomatik mesaj atıyorlar sadece,0,Genel
"Sesi orta seviyede öyle çok yüksek sesle dinlemek isterseniz size hitap etmez biz güzel verim alabilmek için son ses açıyoruz. Son ses açınca seste herhangi bir cızırtı olmuyor, bu açıdan güzel ama ses seviyesi bana biraz düşük geldi.",1,Genel
fiyatına göre iyi ama daha iyi bekliyordum bide hediye kağıt gibi bişey gönderilmedi istedim yazdım notu ama gönderilmedi sorun yok yani iyidi,0,Giyim ve Aksesuar
çok güzel tenime uydu 🥹🎀,2,Kozmetik
Ayaklarındaki siyah parça silikon değil sert plastik. Gayette halı üstünde olmayınca sallanıyor... Bütün tanıtımlarda sallanmiyor denmişti. Büyük hayal kırıklığı oldu. Kutu yırtık gelmişti ama ürünün naylon jeletaninde sorun yoktu. Malzemesi iyi gibi duruyor ama ayakları komple plastik + kaydırmaz silikon denilen siyah parçalar da plastik. İade edip etmeme arasında kararsızım,1,Genel
çok güzeldi rahatlıkla alabilirsiniz,2,Giyim ve Aksesuar
Asla göründüğü gibi gelmedi. Saten değil. İade.,0,Giyim ve Aksesuar
Boyu resindekinden kısa ama fiyatına göre iyi,1,Giyim ve Aksesuar
Oğlum cok sevdi tesekkurler,2,Kitap / Hobi
"Normalde saç köpüğü kullanırım. Yazları tatilde kullanmak için aldım. Bir saç köpüğü kadar tutucu değil, fena da değil kullanılır. Ama 5 yıldız bir ürün de değil.",1,Genel
harika bir ürün bayılıyorum,2,Kozmetik
Ben beklediğim performansi alamadim.,1,Genel
kötü saç günlerim için kurtarıcı oldular sürekli takıyorum,2,Giyim ve Aksesuar
kargo biraz geç geldi ama değdi ürünü beğendim hediyeniz için teşekkür ederim ☺️,2,Elektronik
ürünün kırık geldi hiç beğenmedim bu kargo şirketini,0,Elektronik
Kullanışlı ama arada donuyo kapanıyo kısa süreli sonra düzeliyor . Çakma galiba . Ama önemli değil işimi görüyor,1,Genel
normal genel olarak güzel,1,Kitap / Hobi
etkilerini gördükçe yorumu güncellicem kızlar,1,Kozmetik
kesinlikle çok büyük s alın,2,Giyim ve Aksesuar
malesef belki de beklenti meselesi,0,Genel
Ürünün ayağının birinin vakumu doğru vakumlamiyor bebek içinde hareket ettikçe yana doğru eğiliyor hiç memnun kalmadım bebeğim düşebilir kullanamıyorum paraya yazık,0,Genel
Kordonu çok dandik takmaya bile değmez bilektete hiç güzel durmuyor,0,Genel
Beklediğimden küçüktü ama güzel kombinlenbilir,1,Giyim ve Aksesuar
normalde s/m giyiyordum yorumlardan görüp l aldım ve cok guzel oldu m alsaydım sıkardı,2,Giyim ve Aksesuar
arkadaşım için aldım çok beğendi çokta kaliteli,2,Elektronik
Ürün 1 günde elime ulaştı ama görseldeki gibi gelmedi. Sarı renkli kapak çıkmadı paketten. Sırf kapak vardır diye almıştım bu ürünü.,0,Genel
güzel kullanışli,1,Elektronik
ürüne bayıldım teslimat gayet hızlıydı ve sadece üç gündür kullanıyorum yanağımdaki lekelere gayet iyi geldi ve yüzüm canlandı. harikaa,2,Kozmetik
Şarjdan dolayı orta değerlendirdim. Biraz daha uzun süreli şarjı gidebilirdi.,1,Genel
kenerleri çok beğendim güzel ve şık,2,Giyim ve Aksesuar
Kalitesiz ve ucuz ürün.,1,Genel
hafif topaklanma yaptı :(( ama belli olmuyor gerçekten çok güzel ve rahat bir takım,2,Giyim ve Aksesuar
ebatı küçük bileği çok ince olanlar tercih etmeli,0,Giyim ve Aksesuar
2 adet istedim 1 adet geldi,0,Kozmetik
"Su kullansam daha iyi yapişir. Bir kac kez denedim ve talimati okudum, yapistirmiyor.",0,Genel
İdar eder üst kalite bişey değil,1,Genel
3. Kata çıkarana kadar apartman ayağa kalkıyor.Tekerlekleri lastik olmalıymış.Kırılacak gibi.Geri alırmışsınız.,0,Genel
cok guzel yumuşacik,2,Giyim ve Aksesuar
Maalesef ürünüm dökülmüştü kargo da geç geldi,0,Kozmetik
kalıbı güzel değil.Kesinlikle almayın,0,Giyim ve Aksesuar
çok rahatlar alın aldırınn,2,Giyim ve Aksesuar
Paketlenmesi çok özenliydi sağlam ve hızlı geldi teşekkür ederim,2,Elektronik
dünyanin en güzel antep dolgulu cikolatasini beklerken icinde antep fıstıgı olmayan bi dolgulu cikolata.. beklentiyi yükseltmeyin ama orta derece idare eder,1,Genel
gayet ideal güzel,1,Giyim ve Aksesuar
Paketleme kötü ürün hep akmış vaziyette,0,Genel
yaz tatilinde kullanmak için aldım,1,Kitap / Hobi
Renklide kalite kötü. Hızı geçtim renk kalitesi kötü,1,Genel
bilemedim,0,Giyim ve Aksesuar
Bittikçe stokluyorum. Favori güneş kremiM,2,Kozmetik
Sakal kesiminde gerçekten çok iyi... Sıfıra yakın kesiyor...,2,Elektronik
Özenle paketlenmişti. Renkleri kalitesi ve dokusu çok güzel,2,Giyim ve Aksesuar
deseni güzel ama kumaşı biraz sert_ 2 beden büyük alınmalı,1,Giyim ve Aksesuar
Çok güzel anneme aldım çok beğendi,2,Giyim ve Aksesuar
Cit filesi montajı için biraz ince daha kalın veya metal bir ürün oneririm,1,Genel
Bence indirime giren ürünleri her zaman satış bölümündeki değerlendirmeye bakılması gerekmektedir çünkü daha önce verilen ürünle şimdiki ürün arasında kalite farkı var,0,Genel
Kargosu hizliydi indirimdeyken aldim elime ulastiginda baktimki paket icinde 3 tane ayni neden farkli farkli rengk gosterilip ayni reng gonderiliyor bunun disiDevamını Oku,0,Giyim ve Aksesuar
Aldığımdan bu yana ne güzel bir koku veriyor ne de klimadaki kötü kokuları yok ediyor hayal kırıklığı,0,Genel
Bu ürünü birkaç kez kullandıktan sonra saçlarındaki beyazların arttığı şikayeti yaşayan var mı? Çünkü ben yaşadım!!,0,Genel
"ürün elime sorunsuz ulaştı. neredeyse bir hafta oldu kullanmaya baslayalı, oldukca etkisini gordum.",2,Genel
1 aylık kemer ona göre alin,0,Giyim ve Aksesuar
ten rengi olani yanlış geldi.Dolgusu diğerlerinkinden katbekat çok fazla.iade ile uğraşmak istemiyorum.Biraz daha dikkatli olsalarmis iyiymiş.Sadece siyah ve beDevamını Oku,0,Giyim ve Aksesuar
Kyk da müthiş işlevli,2,Genel
@emure nin tavsiyesi üzerine aldım inanılmaz güzel bir kumaşı var yazın kurtarıcı parçası bence gömlek içine giy çık,2,Giyim ve Aksesuar
Beklediğimden daha yumuşak geldi.,1,Genel
Resimdeki gibi henüz kullanmadım güzele benziyor,2,Giyim ve Aksesuar
Çok beğendim istediğim gibi geldi teşekkür ederim.,2,Giyim ve Aksesuar
Süper tam aradığım uygun fiyat kalite ❤️,2,Giyim ve Aksesuar
Kuru ciltlilere göre bir ürün değil. Matlastiriyor nemlilik hissi olusmuyor . yağli ciltlilere göre bir ürün param boşuna gitti.,1,Genel
güzel geldi kulanışlı teşekkürler,0,Giyim ve Aksesuar
güzel ama boyutları biraz büyük. özel günlerde şık durur,1,Giyim ve Aksesuar
Acıkcası cok memnun kalmadım renk güzel ama altına göz altı kremimi sürmeme ragmen çizgi çizgi oluyor,1,Genel
ince model,1,Giyim ve Aksesuar
çokkk sevdim yumusacik her seyin icine giyiyorumm,2,Giyim ve Aksesuar
Çok kucuk,1,Genel
paketlenmesi çok iyi yapılmıştı.,2,Kitap / Hobi
Paketleme çok kötü kutunun içine atılmış ve yanındaki aparatı kırılmış diğer yorumlarda özenle paketlenmiş patpata sarılı şekilde kağıtlar kartlar konulmuş ama bana gelen bu şekilde yorumlara güvenerek aldım ama bu fiyata bu paketleme kabul edilemez memnun kalmadım iade edeceğim.,0,Genel
Hevesle merakla Aldım fakat gelen ürün arızalı olduğu için servis yenisini biraktı çalışmayan cihazı aldı fakat yeni bırakılan ürün de arızalı çıktı onu da aldılar bekliyorum gelecek olan inşallah çalışır 🤨🤯,0,Genel
"Ürün F/P ürünüdür. Bu fiyata bu özellikleri başka bir markada alma şansınız yoktur. (12,5 Bin) Acer bu işi iyi yapan markalardan. Hem uygundur, hem de gerçekten birçok markadan bence iyidir. Bilgisayara gelecek olursak günlük kullanım için idealdir. Bir AutoCad çalıştırmak ya da bir oyun oynamak (RDR mesela) zaten çok zordur bu tarz bilgisayarlarda. Onu bilerek alın. Tasarım ve kasa çok şık ve sağlam görünüyor. Özellikle tuş takımı hissiyatı çok hoşuma gitti diyebilirim. Macbook gibi bir hissiyatı var klavyenin. Bu durum şaşırttı. Diğer yandan cihaz FreeDOS olduğu için sizin Windows yüklemeniz gerekecek. NOT: Cihazın LAN girişi yok. (Bu tarz bilgisayarlarda bu durum normal) Windows yüklerken önce Acer'ın resmi sitesinden ""Wireless LAN"" sürücüsünü indirip bir USB'ye atın. Kurulumda lazım olacak. Kargolama & Paketleme gayet güzel ve şık. Premium üyeyim. Sipariş aynı gün elime birkaç saat içinde kusursuz şekilde ulaştı. Teşekkürler.",1,Genel
çocuklar için çok güzel ve eğitici eylenerek yapıyorlar,2,Kitap / Hobi
güzel kitap kampanyadan aldim,2,Kitap / Hobi
urun guzel ama 1 beden buyuk alin❤,1,Giyim ve Aksesuar
"Ürün renkleri filan harika fakat, hareket netleştirme gibi bazı ayarlar var yapmazsanız eğer görüntü akıyorken, özellikle hareketli sahnelerde kare kayıpları yaşıyorsunuz. Sıradan bir kullanıcı bunları yapamaz. -Ses sistemi beklentimin çok altında, ses yüksek eyvallah ama bassları biraz artırdığımda direk ekrandan titreme sesi geliyor. Çok rahatsız edici bence. -Profesyonel kullanıcılar için güzel bir televizyon. -Google TV yazılımı gayet akıcı, hatta bendeki cihaz Mi box s 4k (2.nesil) ' dan bile hızlı. Kargo Horoz Lojistikti şahsen bana tahmini süreden 2 gün sonra geldi. Satıcı çok hızlı yolladı. Carrefursaya teşekkürlerimi sunarım, ama kargo firması bence kötüydü 2/5 puan verirdim kargoya.",1,Genel
Tekerleği çöküyor maalesef,1,Genel
"Çok kaliteli bir ürün değil, bu fiyata normal. Paketlemede bir sürü destek koymuşlar ama zayıf ve yetersiz kalmış, çünkü bize gelen 2 masanında iki köşesi hasar görmüş. Masanın ayakları çok hafif, tam aksine üst tabla ağır olduğu için biraz dengesizlik söz konusu. Ayrıca, ayakların iki parçası profile ayrı gönderiliyor, bu parçayı diğerine iyi bir çekiç ya da benzeri bir aletle çakmanız gerekli. Firma belli ki bunu sırf işçiliği düşürmek için böyle yollamış, yoksa kolide aynı yeri kaplıyor. Kurulum şeması mevcut ama eksik, bir de ayak parçalarını birleştirince 4 tane vidayla tablaya vidalamak gerekiyor.",1,Genel
Çok anlamlı bir hediye oldu teşekkürler Trendyol 🙏🏻,2,Elektronik
bayıldım kollarım ve sırtımı toparladı belımıde inceltti güvenle alabılırsınız paranız boşa gıtmeyeceltır ben çok korse denedim ama bu hem ince hemde rahatsız Devamını Oku,0,Giyim ve Aksesuar
Ürünü 4 yaşındaki oğluma aldım fakat bir türlü kolunu takamadık bisiklet tamircisi ne götürdüm o da takamadı video izledim nasıl takılıyor diye yine takılmadı çok basit ama bir türlü olmadı takamadım geri iade edecem bu yüzden bu şekilde puan verdim en azından göndermeden bi denese olabilir di kolun kapağını da göndermemişler,0,Genel
2 ürün aldım tek ürün geldi evde yoktum kargocuya dışarıda bir yere bıraktırdım eve geldim baktım ürün eksik .İki ürün almıştım tek ürün gelmiş umarım telafi ederler,0,Genel
"Bu ürünü henüz monte etmedim ama daha önce 32"" için aldığımın aynısı. İdeal ölçülerde. Ancak daha öncekinde de yaşadığım gibi bu ürünle gelen vidalarda televizyonumun arkasına uymadı. Küçük geldi. Yenisini almak zorunda kaldım. Tavsiye ederim.",1,Genel
"yani... HDR özelliği olan cihazlarım için almıştım, hiç etkisi olmadı diyebilirim, ya da en azından benim dikkatimi çekecek kadar. ama kaliteli ürün sağlam olduğu belli, o nedenle iade etmedim kullanıyorum.",1,Genel
